# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    8.363363363    0.003795633    0.003713771    0.002591025
    8.378378378    0.003242601    0.003234400    0.002742217
    8.393393393    0.002971370    0.003032953    0.002909104
    8.408408408    0.002870712    0.002994231    0.003094131
    8.423423423    0.002762389    0.002921541    0.003300277
    8.438438438    0.002491350    0.002645571    0.003531200
    8.453453453    0.002094928    0.002217933    0.003791446
    8.468468468    0.001708570    0.001797314    0.004086735
    8.483483483    0.001399680    0.001461423    0.004424356
    8.498498498    0.001169746    0.001212450    0.004813751
    8.513513514    0.001000543    0.001030203    0.005267344
    8.528528529    0.000874507    0.000895193    0.005801796
    8.543543544    0.000778783    0.000793185    0.006439902
    8.558558559    0.000704604    0.000714508    0.007213530
    8.573573574    0.000646057    0.000652663    0.008168246
    8.588588589    0.000599111    0.000603243    0.009370629
    8.603603604    0.000560965    0.000563197    0.010919640
    8.618618619    0.000529632    0.000530373    0.012962947
    8.633633634    0.000503675    0.000503219    0.015714191
    8.648648649    0.000482030    0.000480595    0.019444223
    8.663663664    0.000463902    0.000461649    0.024342487
    8.678678679    0.000448682    0.000445732    0.030012472
    8.693693694    0.000435900    0.000432345    0.034699761
    8.708708709    0.000425189    0.000421101    0.036142644
    8.723723724    0.000416257    0.000411692    0.034667234
    8.738738739    0.000408874    0.000403876    0.032853744
    8.753753754    0.000402854    0.000397456    0.032524359
    8.768768769    0.000398047    0.000392278    0.034304112
    8.783783784    0.000394332    0.000388213    0.038477208
    8.798798799    0.000391612    0.000385160    0.045520957
    8.813813814    0.000389808    0.000383037    0.056342488
    8.828828829    0.000388857    0.000381778    0.072394280
    8.843843844    0.000388709    0.000381330    0.095487551
    8.858858859    0.000389325    0.000381654    0.126361454
    8.873873874    0.000390677    0.000382719    0.160158528
    8.888888889    0.000392744    0.000384504    0.181203296
    8.903903904    0.000395513    0.000386994    0.173553962
    8.918918919    0.000398980    0.000390184    0.143366457
    8.933933934    0.000403144    0.000394074    0.109370025
    8.948948949    0.000408014    0.000398671    0.081722540
    8.963963964    0.000413601    0.000403987    0.061686341
    8.978978979    0.000419927    0.000410042    0.047599280
    8.993993994    0.000427016    0.000416861    0.037655652
    9.009009009    0.000434899    0.000424475    0.030520298
    9.024024024    0.000443616    0.000432924    0.025298166
    9.039039039    0.000453211    0.000442252    0.021402736
    9.054054054    0.000463737    0.000452514    0.018448061
    9.069069069    0.000475257    0.000463771    0.016176621
    9.084084084    0.000487839    0.000476094    0.014413782
    9.099099099    0.000501566    0.000489565    0.013039435
    9.114114114    0.000516529    0.000504278    0.011970320
    9.129129129    0.000532834    0.000520339    0.011149008
    9.144144144    0.000550600    0.000537870    0.010537174
    9.159159159    0.000569965    0.000557011    0.010111842
    9.174174174    0.000591086    0.000577921    0.009863945
    9.189189189    0.000614141    0.000600783    0.009799016
    9.204204204    0.000639338    0.000625806    0.009939947
    9.219219219    0.000666912    0.000653232    0.010330744
    9.234234234    0.000697137    0.000683341    0.011034794
    9.249249249    0.000730330    0.000716455    0.012102035
    9.264264264    0.000766857    0.000752952    0.013442017
    9.279279279    0.000807150    0.000793271    0.014602427
    9.294294294    0.000851709    0.000837928    0.014920979
    9.309309309    0.000901127    0.000887533    0.014378714
    9.324324324    0.000956107    0.000942806    0.013665027
    9.339339339    0.001017483    0.001004607    0.013321969
    9.354354354    0.001086256    0.001073968    0.013529698
    9.369369369    0.001163631    0.001152134    0.014305148
    9.384384384    0.001251071    0.001240618    0.015550678
    9.399399399    0.001350366    0.001341274    0.016898723
    9.414414414    0.001463721    0.001456392    0.017724841
    9.429429429    0.001593879    0.001588822    0.017830527
    9.444444444    0.001744283    0.001742152    0.017751040
    9.459459459    0.001919301    0.001920939    0.018029226
    9.474474474    0.002124532    0.002131041    0.018875257
    9.489489489    0.002367244    0.002380079    0.020341026
    9.504504505    0.002656994    0.002678099    0.022475196
    9.519519520    0.003006532    0.003038542    0.025382918
    9.534534535    0.003433133    0.003479670    0.029253272
    9.549549550    0.003960600    0.004026731    0.034390554
    9.564564565    0.004622338    0.004715276    0.041266160
    9.579579580    0.005466145    0.005596356    0.050604621
    9.594594595    0.006561795    0.006744761    0.063517608
    9.609609610    0.008013168    0.008272208    0.081682507
    9.624624625    0.009977515    0.010348203    0.107457747
    9.639639640    0.012694751    0.013231261    0.143406561
    9.654654655    0.016525440    0.017307122    0.189544452
    9.669669670    0.021971474    0.023098409    0.236051290
    9.684684685    0.029556119    0.031090162    0.259106250
    9.699699700    0.039181861    0.040932398    0.243387450
    9.714714715    0.048512146    0.049709422    0.205671584
    9.729729730    0.052276160    0.051980712    0.170615201
    9.744744745    0.047452350    0.045882015    0.148025285
    9.759759760    0.037832583    0.036002605    0.135333659
    9.774774775    0.028435815    0.026916728    0.123592429
    9.789789790    0.021180319    0.020049728    0.106024236
    9.804804805    0.016005709    0.015178667    0.085152910
    9.819819820    0.012371746    0.011753698    0.066459449
    9.834834835    0.009794442    0.009315040    0.052005520
    9.849849850    0.007932058    0.007543869    0.041374234
    9.864864865    0.006558272    0.006229917    0.033580212
    9.879879880    0.005524805    0.005235283    0.027780021
    9.894894895    0.004733618    0.004468496    0.023374418
    9.909909910    0.004118807    0.003867802    0.019957824
    9.924924925    0.003635237    0.003390694    0.017256689
    9.939939940    0.003251433    0.003007348    0.015084062
    9.954954955    0.002945086    0.002696467    0.013309717
    9.969969970    0.002700185    0.002442604    0.011841070
    9.984984985    0.002505137    0.002234408    0.010610975
   10.000000000    0.002351537    0.002063458    0.009569819
   10.015015015    0.002233355    0.001923475    0.008680314
   10.030030030    0.002146392    0.001809788    0.007913992
   10.045045045    0.002087942    0.001718966    0.007248813
   10.060060060    0.002056589    0.001648581    0.006667489
   10.075075075    0.002052141    0.001597047    0.006156306
   10.090090090    0.002075660    0.001563548    0.005704262
   10.105105105    0.002129636    0.001548020    0.005302451
   10.120120120    0.002218308    0.001551209    0.004943595
   10.135135135    0.002348221    0.001574821    0.004621700
   10.150150150    0.002529112    0.001621779    0.004331789
   10.165165165    0.002775333    0.001696667    0.004069705
   10.180180180    0.003108111    0.001806442    0.003831948
   10.195195195    0.003559183    0.001961584    0.003615559
   10.210210210    0.004176560    0.002177917    0.003418018
   10.225225225    0.005033315    0.002479389    0.003237170
   10.240240240    0.006239104    0.002901753    0.003071161
   10.255255255    0.007947146    0.003495049    0.002918390
   10.270270270    0.010321597    0.004314579    0.002777470
   10.285285285    0.013355586    0.005367961    0.002647191
   10.300300300    0.016403276    0.006477597    0.002526495
   10.315315315    0.017951816    0.007213950    0.002414454
   10.330330330    0.017097186    0.007336510    0.002310251
   10.345345345    0.014964936    0.007225320    0.002213165
   10.360360360    0.013147968    0.007425940    0.002122555
   10.375375375    0.012377717    0.008256530    0.002037852
   10.390390390    0.012807826    0.009870911    0.001958551
   10.405405405    0.014344166    0.012238821    0.001884198
   10.420420420    0.016427019    0.014764421    0.001814387
   10.435435435    0.017623896    0.015973246    0.001748753
   10.450450450    0.016535315    0.014756971    0.001686968
   10.465465465    0.013661151    0.011973498    0.001628737
   10.480480480    0.010552045    0.009128762    0.001573790
   10.495495495    0.008033611    0.006887280    0.001521886
   10.510510511    0.006193173    0.005272490    0.001472804
   10.525525526    0.004880148    0.004131030    0.001426343
   10.540540541    0.003935940    0.003316623    0.001382321
   10.555555556    0.003243595    0.002724188    0.001340572
   10.570570571    0.002724391    0.002283707    0.001300943
   10.585585586    0.002326362    0.001949187    0.001263293
   10.600600601    0.002014967    0.001690171    0.001227496
   10.615615616    0.001766869    0.001486151    0.001193433
   10.630630631    0.001565978    0.001323047    0.001160996
   10.645645646    0.001400968    0.001190998    0.001130085
   10.660660661    0.001263712    0.001082974    0.001100609
   10.675675676    0.001148265    0.000993876    0.001072482
   10.690690691    0.001050207    0.000919957    0.001045626
   10.705705706    0.000966198    0.000858429    0.001019968
   10.720720721    0.000893682    0.000807201    0.000995440
   10.735735736    0.000830677    0.000764705    0.000971981
   10.750750751    0.000775630    0.000729769    0.000949530
   10.765765766    0.000727315    0.000701535    0.000928036
   10.780780781    0.000684758    0.000679400    0.000907446
   10.795795796    0.000647181    0.000662979    0.000887714
   10.810810811    0.000613965    0.000652091    0.000868797
   10.825825826    0.000584621    0.000646750    0.000850653
   10.840840841    0.000558773    0.000647176    0.000833244
   10.855855856    0.000536139    0.000653824    0.000816535
   10.870870871    0.000516533    0.000667436    0.000800491
   10.885885886    0.000499862    0.000689113    0.000785082
   10.900900901    0.000486133    0.000720441    0.000770278
   10.915915916    0.000475476    0.000763674    0.000756052
   10.930930931    0.000468176    0.000822016    0.000742377
   10.945945946    0.000464730    0.000900064    0.000729230
   10.960960961    0.000465934    0.001004491    0.000716587
   10.975975976    0.000473039    0.001145151    0.000704427
   10.990990991    0.000487982    0.001336836    0.000692730
   11.006006006    0.000513769    0.001602053    0.000681477
   11.021021021    0.000555041    0.001975163    0.000670649
   11.036036036    0.000618746    0.002507309    0.000660230
   11.051051051    0.000714222    0.003267013    0.000650204
   11.066066066    0.000849676    0.004314550    0.000640556
   11.081081081    0.001016928    0.005590708    0.000631271
   11.096096096    0.001160251    0.006689645    0.000622336
   11.111111111    0.001182844    0.006906100    0.000613739
   11.126126126    0.001059787    0.006059022    0.000605468
   11.141141141    0.000876655    0.004773066    0.000597511
   11.156156156    0.000711255    0.003616150    0.000589858
   11.171171171    0.000585896    0.002750545    0.000582498
   11.186186186    0.000495724    0.002137648    0.000575422
   11.201201201    0.000430942    0.001700646    0.000568621
   11.216216216    0.000383504    0.001379947    0.000562087
   11.231231231    0.000347813    0.001140117    0.000555812
   11.246246246    0.000320188    0.000958873    0.000549787
   11.261261261    0.000298276    0.000820183    0.000544006
   11.276276276    0.000280541    0.000712409    0.000538463
   11.291291291    0.000265918    0.000627249    0.000533150
   11.306306306    0.000253657    0.000558835    0.000528062
   11.321321321    0.000243220    0.000503010    0.000523192
   11.336336336    0.000234220    0.000456807    0.000518537
   11.351351351    0.000226371    0.000418092    0.000514091
   11.366366366    0.000219460    0.000385296    0.000509848
   11.381381381    0.000213327    0.000357238    0.000505806
   11.396396396    0.000207848    0.000333016    0.000501959
   11.411411411    0.000202926    0.000311930    0.000498304
   11.426426426    0.000198486    0.000293437    0.000494837
   11.441441441    0.000194466    0.000277105    0.000491555
   11.456456456    0.000190819    0.000262592    0.000488455
   11.471471471    0.000187505    0.000249620    0.000485534
   11.486486486    0.000184491    0.000237963    0.000482789
   11.501501502    0.000181752    0.000227438    0.000480219
   11.516516517    0.000179266    0.000217892    0.000477820
   11.531531532    0.000177014    0.000209197    0.000475591
   11.546546547    0.000174983    0.000201247    0.000473531
   11.561561562    0.000173161    0.000193953    0.000471638
   11.576576577    0.000171538    0.000187238    0.000469910
   11.591591592    0.000170107    0.000181036    0.000468346
   11.606606607    0.000168861    0.000175293    0.000466946
   11.621621622    0.000167797    0.000169960    0.000465707
   11.636636637    0.000166911    0.000164996    0.000464630
   11.651651652    0.000166203    0.000160364    0.000463715
   11.666666667    0.000165672    0.000156034    0.000462961
   11.681681682    0.000165319    0.000151976    0.000462370
   11.696696697    0.000165146    0.000148168    0.000461940
   11.711711712    0.000165157    0.000144587    0.000461673
   11.726726727    0.000165358    0.000141214    0.000461570
   11.741741742    0.000165753    0.000138033    0.000461631
   11.756756757    0.000166351    0.000135029    0.000461857
   11.771771772    0.000167161    0.000132188    0.000462249
   11.786786787    0.000168193    0.000129499    0.000462810
   11.801801802    0.000169460    0.000126950    0.000463540
   11.816816817    0.000170978    0.000124532    0.000464442
   11.831831832    0.000172762    0.000122236    0.000465519
   11.846846847    0.000174832    0.000120054    0.000466771
   11.861861862    0.000177211    0.000117979    0.000468203
   11.876876877    0.000179925    0.000116006    0.000469817
   11.891891892    0.000183003    0.000114127    0.000471617
   11.906906907    0.000186479    0.000112338    0.000473606
   11.921921922    0.000190393    0.000110634    0.000475787
   11.936936937    0.000194790    0.000109011    0.000478166
   11.951951952    0.000199722    0.000107464    0.000480746
   11.966966967    0.000205252    0.000105991    0.000483533
   11.981981982    0.000211449    0.000104588    0.000486531
   11.996996997    0.000218397    0.000103252    0.000489746
   12.012012012    0.000226193    0.000101981    0.000493184
   12.027027027    0.000234954    0.000100772    0.000496852
   12.042042042    0.000244816    0.000099624    0.000500757
   12.057057057    0.000255941    0.000098534    0.000504905
   12.072072072    0.000268527    0.000097501    0.000509305
   12.087087087    0.000282807    0.000096524    0.000513966
   12.102102102    0.000299071    0.000095601    0.000518896
   12.117117117    0.000317669    0.000094732    0.000524105
   12.132132132    0.000339035    0.000093917    0.000529605
   12.147147147    0.000363710    0.000093154    0.000535406
   12.162162162    0.000392374    0.000092444    0.000541521
   12.177177177    0.000425891    0.000091787    0.000547963
   12.192192192    0.000465369    0.000091184    0.000554748
   12.207207207    0.000512252    0.000090635    0.000561891
   12.222222222    0.000568440    0.000090142    0.000569412
   12.237237237    0.000636476    0.000089707    0.000577331
   12.252252252    0.000719811    0.000089332    0.000585671
   12.267267267    0.000823214    0.000089022    0.000594460
   12.282282282    0.000953398    0.000088781    0.000603731
   12.297297297    0.001119994    0.000088616    0.000613524
   12.312312312    0.001337101    0.000088537    0.000623892
   12.327327327    0.001625770    0.000088558    0.000634902
   12.342342342    0.002017925    0.000088700    0.000646649
   12.357357357    0.002562263    0.000088992    0.000659264
   12.372372372    0.003331546    0.000089478    0.000672934
   12.387387387    0.004424879    0.000090218    0.000687905
   12.402402402    0.005936451    0.000091270    0.000704415
   12.417417417    0.007808868    0.000092605    0.000722372
   12.432432432    0.009505688    0.000093931    0.000740637
   12.447447447    0.009991225    0.000094675    0.000756982
   12.462462462    0.008868231    0.000094623    0.000770578
   12.477477477    0.006989276    0.000094261    0.000783338
   12.492492492    0.005244159    0.000094095    0.000797257
   12.507507508    0.003920782    0.000094299    0.000813019
   12.522522523    0.002981468    0.000094865    0.000830598
   12.537537538    0.002321417    0.000095750    0.000849825
   12.552552553    0.001852042    0.000096922    0.000870573
   12.567567568    0.001511744    0.000098370    0.000892778
   12.582582583    0.001259875    0.000100093    0.000916430
   12.597597598    0.001069793    0.000102108    0.000941554
   12.612612613    0.000923846    0.000104437    0.000968204
   12.627627628    0.000810134    0.000107116    0.000996453
   12.642642643    0.000720490    0.000110188    0.001026395
   12.657657658    0.000649203    0.000113708    0.001058135
   12.672672673    0.000592219    0.000117744    0.001091796
   12.687687688    0.000546625    0.000122380    0.001127515
   12.702702703    0.000510312    0.000127718    0.001165444
   12.717717718    0.000481757    0.000133887    0.001205754
   12.732732733    0.000459873    0.000141047    0.001248633
   12.747747748    0.000443912    0.000149397    0.001294290
   12.762762763    0.000433413    0.000159195    0.001342957
   12.777777778    0.000428158    0.000170766    0.001394891
   12.792792793    0.000428172    0.000184537    0.001450381
   12.807807808    0.000433732    0.000201069    0.001509744
   12.822822823    0.000445410    0.000221110    0.001573338
   12.837837838    0.000464144    0.000245674    0.001641563
   12.852852853    0.000491361    0.000276162    0.001714867
   12.867867868    0.000529177    0.000314539    0.001793756
   12.882882883    0.000580708    0.000363620    0.001878797
   12.897897898    0.000650569    0.000427518    0.001970636
   12.912912913    0.000745678    0.000512360    0.002070003
   12.927927928    0.000876530    0.000627425    0.002177731
   12.942942943    0.001059126    0.000786874    0.002294773
   12.957957958    0.001317464    0.001011954    0.002422219
   12.972972973    0.001684801    0.001332091    0.002561328
   12.987987988    0.002195412    0.001777306    0.002713556
   13.003003003    0.002841645    0.002339102    0.002880594
   13.018018018    0.003468749    0.002874800    0.003064420
   13.033033033    0.003739705    0.003075236    0.003267362
   13.048048048    0.003481757    0.002778506    0.003492172
   13.063063063    0.002958680    0.002215995    0.003742137
   13.078078078    0.002499635    0.001674348    0.004021204
   13.093093093    0.002239251    0.001258682    0.004334138
   13.108108108    0.002192568    0.000963386    0.004686653
   13.123123123    0.002328369    0.000756921    0.005085336
   13.138138138    0.002543783    0.000610965    0.005537079
   13.153153153    0.002621957    0.000504595    0.006048767
   13.168168168    0.002393135    0.000423783    0.006630244
   13.183183183    0.001959889    0.000360821    0.007298437
   13.198198198    0.001525508    0.000311550    0.008075776
   13.213213213    0.001181663    0.000272850    0.008988364
   13.228228228    0.000930831    0.000242157    0.010068196
   13.243243243    0.000750560    0.000217503    0.011356792
   13.258258258    0.000619472    0.000197445    0.012909441
   13.273273273    0.000522136    0.000180935    0.014800936
   13.288288288    0.000448196    0.000167203    0.017134031
   13.303303303    0.000390787    0.000155680    0.020052332
   13.318318318    0.000345317    0.000145935    0.023760326
   13.333333333    0.000308658    0.000137639    0.028555006
   13.348348348    0.000278633    0.000130538    0.034876350
   13.363363363    0.000253698    0.000124433    0.043387857
   13.378378378    0.000232734    0.000119165    0.055101196
   13.393393393    0.000214915    0.000114609    0.071548579
   13.408408408    0.000199624    0.000110662    0.094929856
   13.423423423    0.000186386    0.000107244    0.127833329
   13.438438438    0.000174839    0.000104286    0.171130914
   13.453453453    0.000164695    0.000101733    0.217517946
   13.468468468    0.000155728    0.000099541    0.244814159
   13.483483483    0.000147758    0.000097672    0.232238584
   13.498498498    0.000140637    0.000096095    0.190084923
   13.513513514    0.000134247    0.000094785    0.143904643
   13.528528529    0.000128488    0.000093721    0.106723689
   13.543543544    0.000123278    0.000092888    0.079854888
   13.558558559    0.000118551    0.000092271    0.060953226
   13.573573574    0.000114249    0.000091860    0.047577226
   13.588588589    0.000110324    0.000091647    0.037938687
   13.603603604    0.000106735    0.000091628    0.030841685
   13.618618619    0.000103448    0.000091799    0.025502227
   13.633633634    0.000100432    0.000092159    0.021403314
   13.648648649    0.000097663    0.000092709    0.018198552
   13.663663664    0.000095119    0.000093453    0.015651297
   13.678678679    0.000092781    0.000094395    0.013596604
   13.693693694    0.000090633    0.000095543    0.011917235
   13.708708709    0.000088663    0.000096907    0.010528324
   13.723723724    0.000086859    0.000098498    0.009367375
   13.738738739    0.000085210    0.000100330    0.008387640
   13.753753754    0.000083711    0.000102422    0.007553641
   13.768768769    0.000082353    0.000104794    0.006838095
   13.783783784    0.000081134    0.000107471    0.006219763
   13.798798799    0.000080049    0.000110482    0.005681923
   13.813813814    0.000079098    0.000113859    0.005211278
   13.828828829    0.000078280    0.000117645    0.004797148
   13.843843844    0.000077596    0.000121884    0.004430882
   13.858858859    0.000077050    0.000126633    0.004105414
   13.873873874    0.000076647    0.000131956    0.003814929
   13.888888889    0.000076395    0.000137930    0.003554608
   13.903903904    0.000076303    0.000144648    0.003320431
   13.918918919    0.000076383    0.000152219    0.003109022
   13.933933934    0.000076653    0.000160775    0.002917532
   13.948948949    0.000077133    0.000170475    0.002743543
   13.963963964    0.000077849    0.000181515    0.002584991
   13.978978979    0.000078833    0.000194132    0.002440107
   13.993993994    0.000080126    0.000208621    0.002307369
   14.009009009    0.000081781    0.000225350    0.002185458
   14.024024024    0.000083862    0.000244781    0.002073231
   14.039039039    0.000086455    0.000267502    0.001969691
   14.054054054    0.000089668    0.000294270    0.001873966
   14.069069069    0.000093643    0.000326070    0.001785290
   14.084084084    0.000098568    0.000364201    0.001702989
   14.099099099    0.000104695    0.000410402    0.001626469
   14.114114114    0.000112368    0.000467039    0.001555200
   14.129129129    0.000122060    0.000537382    0.001488715
   14.144144144    0.000134439    0.000626043    0.001426595
   14.159159159    0.000150465    0.000739646    0.001368468
   14.174174174    0.000171543    0.000887904    0.001313999
   14.189189189    0.000199772    0.001085334    0.001262890
   14.204204204    0.000238337    0.001353973    0.001214869
   14.219219219    0.000292093    0.001727424    0.001169694
   14.234234234    0.000368298    0.002255747    0.001127146
   14.249249249    0.000476820    0.003006357    0.001087025
   14.264264264    0.000626983    0.004040113    0.001049151
   14.279279279    0.000812846    0.005304987    0.001013360
   14.294294294    0.000980562    0.006412504    0.000979504
   14.309309309    0.001027072    0.006664478    0.000947445
   14.324324324    0.000913925    0.005853233    0.000917061
   14.339339339    0.000726503    0.004583103    0.000888237
   14.354354354    0.000552855    0.003427359    0.000860869
   14.369369369    0.000421195    0.002557065    0.000834862
   14.384384384    0.000327648    0.001940192    0.000810129
   14.399399399    0.000261790    0.001506238    0.000786587
   14.414414414    0.000214832    0.001196926    0.000764163
   14.429429429    0.000180670    0.000971973    0.000742788
   14.444444444    0.000155273    0.000804828    0.000722400
   14.459459459    0.000136001    0.000678073    0.000702938
   14.474474474    0.000121102    0.000580146    0.000684350
   14.489489489    0.000109395    0.000503235    0.000666584
   14.504504505    0.000100067    0.000441954    0.000649593
   14.519519520    0.000092550    0.000392521    0.000633336
   14.534534535    0.000086439    0.000352228    0.000617770
   14.549549550    0.000081441    0.000319107    0.000602859
   14.564564565    0.000077341    0.000291706    0.000588568
   14.579579580    0.000073984    0.000268938    0.000574864
   14.594594595    0.000071254    0.000249988    0.000561716
   14.609609610    0.000069067    0.000234237    0.000549097
   14.624624625    0.000067367    0.000221217    0.000536979
   14.639639640    0.000066117    0.000210580    0.000525337
   14.654654655    0.000065300    0.000202071    0.000514149
   14.669669670    0.000064919    0.000195518    0.000503392
   14.684684685    0.000064995    0.000190821    0.000493046
   14.699699700    0.000065574    0.000187952    0.000483091
   14.714714715    0.000066733    0.000186956    0.000473511
   14.729729730    0.000068591    0.000187967    0.000464286
   14.744744745    0.000071323    0.000191228    0.000455403
   14.759759760    0.000075193    0.000197130    0.000446845
   14.774774775    0.000080596    0.000206269    0.000438598
   14.789789790    0.000088129    0.000219546    0.000430650
   14.804804805    0.000098698    0.000238312    0.000422987
   14.819819820    0.000113660    0.000264559    0.000415597
   14.834834835    0.000134882    0.000301052    0.000408470
   14.849849850    0.000164279    0.000350883    0.000401595
   14.864864865    0.000201428    0.000414901    0.000394962
   14.879879880    0.000237892    0.000485518    0.000388562
   14.894894895    0.000255893    0.000545619    0.000382385
   14.909909910    0.000247556    0.000590899    0.000376423
   14.924924925    0.000228357    0.000645741    0.000370669
   14.939939940    0.000216772    0.000741291    0.000365114
   14.954954955    0.000221358    0.000901721    0.000359752
   14.969969970    0.000244744    0.001145876    0.000354576
   14.984984985    0.000285534    0.001472415    0.000349579
   15.000000000    0.000331545    0.001806288    0.000344756
