9.7 -15.82507065
9.8 -15.83345941
9.9 -15.83971338
10.0 -15.84397990
10.1 -15.84661827
10.2 -15.84754594
10.3 -15.84700491
10.4 -15.84512702
10.5 -15.84209104
10.6 -15.83789280
10.7 -15.83273132
